CID,zHD,zHDERR,MU,MUERR,RA,DEC,MWEBV,HOST_LOGMASS,IDSURVEY,kappa_5,kappa_10,kappa_20,kappa_30,kappa_comp_5_10,kappa_comp_10_20,kappa_comp_20_40,y_5,y_10,y_20,y_30,y_comp_5_10,y_comp_10_20,y_comp_20_40,mask_ok_kappa,mask_ok_y,n_pix_kappa,n_pix_y,delta_mu,delta_mu_deconf,clean_sample
19969,0.17444,0.00098,39.4849,0.162645,31.9105,-0.324,0.0270131,10.367,1,-0.7262561338208745,-0.6500371347929251,-0.7114348373189162,-0.7563987215231133,-0.10162533203726587,0.08595678353638736,0.047694770457215485,,,,,,,,True,False,8,0,-0.03968625159170358,-0.04784500443306437,True
18604,0.17498,0.00098,39.7434,0.182014,340.921,0.4214,0.0603544,11.05,1,-0.27953502708415684,-0.23027197923097528,-0.28369268558460753,-0.24838767621807836,-0.05911565742381791,0.06798998990462282,-0.021894419020295597,,,,,,,,True,False,6,0,0.21142185317770412,0.2008603647932577,True
14979,0.17666,0.0011,39.5164,0.135467,54.9464,0.9928,0.0771749,10.089,1,0.9258871273886284,0.865667874922519,0.8893237355953671,0.8592470262671582,0.07025579454379438,-0.03285536204562256,0.13910958299721832,,,,,,,,True,False,7,0,-0.03844016931696359,-0.05021382438964567,True
17218,0.17713,0.00098,39.5095,0.175623,356.172,-0.0301,0.0289428,10.158,1,0.11526490907577128,0.07899677820332973,0.058394437227619535,-0.011139111221587162,0.04835750782992207,0.02927701086021977,0.19516434573091174,,,,,,,,True,False,8,0,-0.05169988302895945,-0.05999769939746202,True
14451,0.17737,0.0011,39.4771,0.138264,308.195,0.9271,0.0830809,10.124,1,0.945880315669512,0.9643060729756542,0.8917588074722848,0.8017193344172014,-0.02763863595921323,0.09233288336792456,0.26186885502886226,,,,,,,,True,False,6,0,-0.08734134427785278,-0.09954061431208297,True
17220,0.17786,0.00098,39.3394,0.257355,9.7015,-0.1792,0.0152547,10.863,1,0.5624059418416724,0.594237336438549,0.6819189574601542,0.7715474665244872,-0.03819767351625192,-0.11398610732808656,-0.21401285688754934,,,,,,,,True,False,6,0,-0.2316466791726839,-0.2389580647665223,True
370428,0.17791,0.0014,39.6477,0.131546,184.375,47.5482,0.0153862,10.124,15,-0.20794074265074033,-0.07808261517493123,0.10574868359928254,0.16434074244681002,-0.18180137846613276,-0.24510839836561826,-0.11844935453322736,,,,,,,,True,False,7,0,0.07598025906453643,0.05454992330089708,True
5635,0.17852,0.00099,39.9669,0.207864,333.183,-0.0349,0.0528624,9.483,1,-0.3551271745357554,-0.3365693262504731,-0.32738937670478396,-0.3532473663161577,-0.02319731035660283,-0.015737056364038604,0.08032348661783106,,,,,,,,True,False,10,0,0.38698304120404714,0.3839399528466487,True
6936,0.17901,0.00098,39.641,0.157339,323.234,-0.6998,0.0397135,10.259,1,-0.5286060705796378,-0.5230039513585906,-0.5222127707030119,-0.4500882447225782,-0.00653580575788848,-0.0010988620216372258,-0.17067850069266388,,,,,,,,True,False,7,0,0.05451723610149628,0.04544323093070009,True
300179,0.17911,0.0014,39.7672,0.201468,351.142,0.227,0.0386843,10.324,15,-1.0594625264858653,-1.1484632366053058,-1.0866578300265861,-1.0393312473902314,0.10680085214332857,-0.07946409417263944,-0.14184254516328332,,,,,,,,True,False,6,0,0.17937932969240933,0.15627002001484452,True
13045,0.17931,0.00098,39.5355,0.229828,345.025,0.5377,0.0439754,10.574,1,-1.1475812381325916,-1.1005311395201751,-0.9681320148223252,-0.7863341799558557,-0.07057514791862474,-0.17211886210720484,-0.4392780303363498,,,,,,,,True,False,6,0,-0.05499440050882498,-0.06437553883312978,True
1347120,0.17952,0.0051,39.5509,0.280575,52.8899,-28.9121,0.00832057,7.773,10,0.3657266567477854,0.33564030077631685,0.40861274041072704,0.3923555758803294,0.04512953395720287,-0.09486417152473325,0.044933718699271596,,,,,,,,True,False,6,0,-0.042398834208668745,-0.015433560869063188,True
2372,0.17973,0.00098,39.5519,0.174634,40.5207,-0.5409,0.0259891,10.597,1,-0.7776409289987608,-0.7557644965362696,-0.5316102073566453,-0.41386822218050895,-0.025522504539573054,-0.29547610846405026,-0.33833761405529206,,,,,,,,True,False,7,0,-0.044200219023998955,-0.05228517746633752,True
1303496,0.17975,0.0011,39.5962,0.208929,53.8482,-29.5918,0.0109078,10.643,10,0.08657666820118581,0.09788695485330683,0.21798545937378092,0.3574398535670781,-0.022620573304241998,-0.15612805587661632,-0.31687873441534786,,,,,,,,True,False,6,0,-0.00016685881981004513,0.01963347597174381,True
13254,0.18004,0.00098,39.9979,0.268081,42.0587,-0.347,0.0375686,10.005,1,-0.6495737900733509,-0.5860786883356058,-0.5905653407358884,-0.6197003524911322,-0.08889314243284319,0.005982203200376901,-0.09656702725619631,,,,,,,,True,False,7,0,0.3976699609739427,0.3887505276844578,True
14284,0.1805,0.00099,39.3688,0.13762,49.0493,-0.6009,0.0479148,10.572,1,0.4967055405404789,0.5536008911797211,0.5228893975554244,0.5353279282768765,-0.07965349089493923,0.041460516392800684,-0.030700297058185444,,,,,,,,True,False,7,0,-0.23754599082694483,-0.2472110213929568,True
420159,0.18073,0.0014,39.5035,0.133745,333.685,1.2178,0.0339338,11.338,15,0.04019356850294105,0.06723786700846968,0.17075358540207303,0.3482410302981488,-0.04056644775829295,-0.13457043391168444,-0.3730794814156231,,,,,,,,True,False,6,0,-0.10589853444258779,-0.1286655000844543,True
330023,0.18078,0.0014,39.7166,0.179158,35.7981,-2.7801,0.021698,10.623,15,0.7508366040252986,0.6801175575049271,0.6621288112883625,0.613871990009078,0.08082176745185321,0.02518424470319036,0.1575002981063668,,,,,,,,True,False,8,0,0.10653834705723142,0.0846531524188377,True
350548,0.18082,0.0014,39.6391,0.133983,128.848,44.9136,0.0251356,10.636,15,-0.19659961618669794,-0.2300228632805301,-0.260339779416535,-0.2798075711566394,0.06684649418766433,0.039411990976806394,-0.0577669240389001,,,,,,,,True,False,6,0,0.02850797501349689,0.006375050271510592,True
360112,0.18086,0.01005,39.6151,0.246207,130.673,43.5966,0.0231211,9.381,15,0.24314884127932185,0.2570596880158061,0.19995957992523017,0.190124181847733,-0.018547795648645615,0.08247793390860961,-0.04723135794967537,,,,,,,,True,False,8,0,0.003977712035400316,-0.01103154785594834,True
17215,0.18092,0.00099,39.6213,0.207991,54.9264,1.0923,0.0906882,11.331,1,0.8222832846758363,0.8273126565187597,0.79583536319833,0.7412745895689139,-0.007544057764384937,0.040470805697695345,0.15837306100606785,,,,,,,,True,False,6,0,0.009382521963047452,-0.0033649669497782045,True
370595,0.18126,0.01005,39.6585,0.225961,150.498,1.3251,0.0191785,10.324,15,-1.3628141700369054,-1.384937452794791,-1.3730660256755312,-1.30527200980793,0.026547939309462754,-0.014968321150371722,-0.23241087753520628,,,,,,,,True,False,6,0,0.042081070493651396,0.020377443226680034,True
15443,0.18136,0.00099,39.4868,0.134057,49.8674,-0.318,0.0568826,10.339,1,0.06284245393433176,0.08240570643903254,0.09203544428565362,0.13860640176213643,-0.02934487875705119,-0.012381091517084206,-0.11401994809818476,,,,,,,,True,False,6,0,-0.13094139199392885,-0.1412526856571591,True
1339392,0.18145,0.0011,39.3953,0.235174,54.1245,-28.5698,0.00980648,10.292,10,0.7432377810586848,0.7100745539335142,0.6071477083613463,0.5574388585096164,0.03979587255020478,0.1297773270257765,0.11965940396927599,,,,,,,,True,False,6,0,-0.22363102878401264,-0.20375132753979164,True
17332,0.18217,0.00099,39.5863,0.201062,43.7735,-0.1474,0.0619692,10.604,1,-0.20351136027202202,-0.17450064573822388,-0.04315797865249638,0.03871255645520704,-0.04351607180069719,-0.17074546721144573,-0.10014567247543447,,,,,,,,True,False,6,0,-0.04212842532754024,-0.05280628402013225,True
1580,0.18229,0.00099,39.5259,0.149858,45.3231,-0.6441,0.10521,10.75,1,-0.1428383153975182,-0.13252316827982227,-0.15275789916949845,-0.19226599234543612,-0.01203433830397857,0.026979641186234915,0.09574927044264206,,,,,,,,True,False,7,0,-0.10410793153802445,-0.11790193168495258,True
1250017,0.18231,0.00111,39.6885,0.152439,43.1937,-0.1275,0.0487004,8.797,10,-0.662105003556654,-0.6036908561531912,-0.5722158966900319,-0.6277438176026999,-0.08762122110519432,-0.04196661261754575,0.025481062673120003,,,,,,,,True,False,6,0,0.05822891139264641,0.08228421863120745,True
15453,0.18252,0.00111,39.7821,0.177319,319.668,-1.0243,0.0463881,8.989,1,-0.09158038831045584,-0.13826398271614643,-0.2823109700445548,-0.3579561806968691,0.06535703216796679,0.19711693002834832,0.07819489789884959,,,,,,,,True,False,7,0,0.14906738104588868,0.14649086210019888,True
17391,0.1836,0.00111,39.5995,0.294191,347.552,-0.9314,0.0317044,7.0,1,-1.068425710809799,-1.0637784411857902,-1.0173667787505045,-1.0070960118733734,-0.006506177473612373,-0.06117900957378519,0.01533995102355079,,,,,,,,True,False,7,0,-0.04768829653940543,-0.049206636952944235,True
1257695,0.18375,0.00111,39.68,0.151568,7.6016,-42.2982,0.00562574,9.854,10,0.9080644969213016,0.8688540644614686,0.8226381661648761,0.7792710793221664,0.04574550453647175,0.06524597406577781,0.016959880337368616,,,,,,,,True,False,7,0,0.030851760724701194,0.058011236564616375,True
17168,0.18389,0.00099,39.752,0.19743,339.724,-1.1671,0.041281,9.757,1,-0.4045859554183304,-0.4215598901435581,-0.32349091409020714,-0.20977661795980976,0.022631912966970147,-0.14421908243139853,-0.3037621375533579,,,,,,,,True,False,8,0,0.1010238218081696,0.09881534522111884,True
20048,0.18402,0.00099,39.796,0.218377,339.308,0.7364,0.0608982,10.86,1,-0.25001786070612747,-0.2451514173616781,-0.2320170555773443,-0.2372610697470385,-0.006083054180561737,-0.01611944400804599,0.025981555177973403,,,,,,,,True,False,5,0,0.14332760754275142,0.132726930296793,True
1296321,0.18458,0.00111,39.9384,0.282465,40.9169,-0.7619,0.0298418,9.384,10,1.0678506968463999,0.9888088924160936,0.855674392357465,0.6440616570375137,0.09221543850202407,0.17751266674483812,0.5433951038435236,,,,,,,,True,False,7,0,0.27843354433313294,0.30384789361603043,True
15421,0.18459,0.00099,39.7891,0.142656,33.7416,0.6025,0.0263349,10.166,1,-0.09718711626726936,-0.24917802030060576,-0.10055899711679289,-0.051850897706192556,0.18238908484000368,-0.19320473013895673,-0.23629656281538916,,,,,,,,True,False,6,0,0.12900348017289787,0.12089360170792074,True
8213,0.18484,0.00099,39.6548,0.27682,357.521,-0.9214,0.0242235,10.522,1,-0.717351364974843,-0.6612973847415518,-0.7254261476858006,-0.6702221405905232,-0.06726477627994953,0.08245126664260582,-0.06644477830716611,,,,,,,,True,False,6,0,-0.008545997907027925,-0.016503718662927387,True
15461,0.18493,0.00099,39.613,0.134864,326.848,-0.4947,0.0599236,10.516,1,-0.35580894653502804,-0.3682689424129184,-0.42449155391934773,-0.4818932791064532,0.014239995289017593,0.08121043884262014,0.000597156042163649,,,,,,,,True,False,8,0,-0.05151481043072437,-0.062045253280894636,True
1336453,0.18506,0.00111,39.7435,0.159325,40.9697,-1.2293,0.0267289,9.326,10,0.7385044827642956,0.725178273837497,0.634834898893211,0.6718638078191596,0.015547243747931594,0.11908899424474084,0.03659359871426715,,,,,,,,True,False,7,0,0.0772978375179676,0.10293651745000207,True
6422,0.18515,0.00099,39.6347,0.160441,349.139,-0.6632,0.0345858,9.765,1,-1.5725812575093117,-1.5975407121542402,-1.546233536934693,-1.4787501160461487,0.03743918196739271,-0.06750944107835144,-0.07667433651301803,,,,,,,,True,False,6,0,-0.03266968427290351,-0.03439567232447223,True
16281,0.18522,0.00099,39.5427,0.172189,352.942,-0.6681,0.0273029,10.394,1,-1.0695916200460993,-1.014762811935649,-0.9758101181344101,-0.9490608084120228,-0.07310507748060047,-0.057283373237115964,-0.055405442653215786,,,,,,,,True,False,8,0,-0.12557739229312403,-0.13375702952592686,True
370563,0.18527,0.00141,39.7882,0.139358,150.952,2.646,0.0204402,10.859,15,-0.7083919308600827,-0.8248767844172382,-0.8438235605961298,-0.9468043170198324,0.13589899581668152,0.025578147841503918,0.14277704486836984,,,,,,,,True,False,7,0,0.11927443995015352,0.09747988847102754,True
15365,0.18667,0.00099,39.7559,0.144508,354.557,1.2491,0.027605,11.178,1,0.36759760449153345,0.369670329725481,0.3697858818781522,0.39913512401262496,-0.002763633645263275,-0.00016420569063813062,-0.10594512666773276,,,,,,,,True,False,8,0,0.06889140548840089,0.06068999746658966,True
18807,0.18728,0.00111,39.7694,0.13671,46.6409,0.7933,0.0706197,10.998,1,1.3870216301543514,1.3672494262094717,1.493014786832154,1.4855983781326296,0.02372664473385555,-0.16169832080059132,0.19867398107326517,,,,,,,,True,False,6,0,0.07455174370311113,0.06325048808791975,True
5994,0.18809,0.0051,39.7451,0.191467,312.603,-0.1679,0.079982,7.0,1,-0.006605203327294803,0.17898073785904417,0.26219365090774255,0.2797783521412628,-0.2120982184986731,-0.12481936957304768,0.03293625134832093,,,,,,,,True,False,8,0,0.039878276440049376,0.03488081837198388,True
12927,0.18906,0.00099,39.4384,0.149571,41.7861,0.7751,0.0317574,10.401,1,-1.9592705671335473,-1.9718347732495316,-1.9291589226102144,-1.8340640230839256,0.01884630917397634,-0.05486895082197951,-0.2637275026061594,,,,,,,,True,False,6,0,-0.27918981965844125,-0.287690469733475,True
16100,0.18908,0.00111,39.8089,0.256269,30.4363,-1.0324,0.0265363,9.661,1,-2.7745023682224517,-2.757450110666213,-2.6921176279878325,-2.6263510073995753,-0.019894300482278027,-0.08819885161581409,-0.3018349014522279,,,,,,,,True,False,7,0,0.09105578859749386,0.08990988649800462,True
1273127,0.18929,0.00111,39.9359,0.228953,8.5563,-43.2759,0.00691902,10.406,10,0.6996051279610302,0.7200814341920679,0.7885614561365737,0.8268820121388663,-0.040952612462075044,-0.08715639156573474,-0.052187165381835654,,,,,,,,True,False,6,0,0.2153861827853163,0.23547396838051454,True
18787,0.18929,0.00099,40.1408,0.200523,29.7298,-1.0271,0.0234288,11.072,1,-2.3953650879054464,-2.42152417086,-2.385428834315117,-2.3641904738332093,0.032698853693192476,-0.0442988221232663,-0.09389227026621771,,,,,,,,True,False,5,0,0.4202861827853184,0.41238573195998823,True
18749,0.18948,0.00099,39.7413,0.209197,12.5473,0.6754,0.0166835,11.172,1,-1.583632685963956,-1.5772740026878636,-1.2178269075155255,-0.9513702437671386,-0.009538024914138798,-0.4532159026086,-0.7227397256929631,,,,,,,,True,False,6,0,0.018373193769214424,0.010958841927990322,True
440643,0.18952,0.01005,39.7624,0.238646,53.6036,-26.7739,0.00893194,8.731,15,-1.1645561074897,-1.1972841268320802,-1.2246832333917879,-1.2460841240758118,0.03818268923277679,0.03698879385560527,-0.070673902622999,,,,,,,,True,False,7,0,0.03896548237590025,0.024978762069346697,True
6304,0.18995,0.00099,39.7286,0.224725,26.4976,1.196,0.0188342,10.656,1,0.7000412631234171,0.7478092557727989,0.7119716795587585,0.7385657811867775,-0.061415990549205324,0.05599621283443812,0.120223970872947,,,,,,,,True,False,9,0,-0.000286140209695418,-0.007855481908319029,True
762,0.19025,0.00099,39.8807,0.15799,15.5353,-0.879,0.0283721,11.236,1,-2.7755073724015005,-2.755405424326897,-2.5209773039341976,-2.4176775616763058,-0.024122337689524542,-0.29558328223427344,-0.4213166533124273,,,,,,,,True,False,6,0,0.1480171838416524,0.13976049487893302,True
20687,0.19042,0.00099,39.6892,0.294972,16.7181,1.1541,0.0194889,10.976,1,1.1881444551892266,1.1317190949389124,1.0711462216995093,1.0582065863026422,0.06771043230037699,0.07709274775924024,0.07974059040738724,,,,,,,,True,False,6,0,-0.045631799260142714,-0.053248321811344305,True
2440,0.19044,0.00099,39.9182,0.154841,42.6337,0.8078,0.0452695,10.325,1,-1.2933473418024795,-1.3384272587894424,-1.4980658604801615,-1.4528018060214183,0.06761987548044446,0.21285146892095863,-0.16569864629513065,,,,,,,,True,False,6,0,0.18311549631204116,0.17364109887467516,True
16276,0.19413,0.0051,39.7983,0.218857,20.5787,1.0106,0.0272554,9.288,1,0.24940692378644216,0.28906365669376904,0.38700664793118394,0.5395404633457368,-0.046266188391881374,-0.1360319322741873,-0.41014666834623376,,,,,,,,True,False,7,0,0.01700792349116398,0.015810199563220755,True
2246,0.19434,0.00111,39.8787,0.222002,50.0904,-0.8856,0.0535648,10.798,1,0.3100731113974004,0.32732087456266695,0.21319909343668922,0.1969367211342801,-0.020122390359477715,0.1504332569387889,0.08690409013811215,,,,,,,,True,False,7,0,0.09480280668208962,0.08473060975428509,True
20821,0.19546,0.00112,40.1343,0.403955,55.5726,1.0631,0.12165,10.572,1,0.49793808946075596,0.5020330373908188,0.46725256265922027,0.3929185881153889,-0.0046799404915005005,0.051147756958233204,0.21954279787073622,,,,,,,,True,False,8,0,0.336552810955979,0.32157406479349876,True
1253920,0.19553,0.00112,39.7111,0.156617,54.6293,-27.0428,0.00912012,9.234,10,-1.8180597537061545,-1.7395564115871256,-1.4818677438037928,-1.338631116079641,-0.09158723247220024,-0.35262659801929774,-0.5196936026021637,,,,,,,,True,False,7,0,-0.08751036692439129,-0.06060271302984259,True
14984,0.19557,0.00112,39.9082,0.195934,313.834,-0.0928,0.0796737,10.395,1,0.8499111328635961,0.7655160113427576,0.588695571073776,0.48256185626777837,0.11815317012917403,0.23308148944547558,0.23658893702948175,,,,,,,,True,False,7,0,0.10909651728868397,0.09714278658682539,True
15674,0.19568,0.00112,39.958,0.212325,340.829,0.2629,0.0576232,7.0,1,-0.3779178257725446,-0.3069519895371758,-0.36929680962048234,-0.40471187814320214,-0.09935217072951641,0.08531396432452476,0.010310207223860002,,,,,,,,True,False,7,0,0.1575409312070022,0.1541547565460247,True
000236,0.19616,0.00141,39.7288,0.124812,131.58,44.0731,0.0259846,10.902,15,1.1218841690144914,1.0608222999973604,1.0394017077313702,0.9137666820602973,0.09159280352569654,0.028184989823671236,0.2649750041248986,,,,,,,,True,False,6,0,-0.07756609225192079,-0.09976020004544016,True
15129,0.19621,0.001,39.7747,0.157962,318.902,-0.3214,0.0508246,10.971,1,0.23565014148462302,0.2130762524909898,0.13164430085345485,0.0614786019240345,0.056434722484083016,0.0991345498196078,0.09474022410209926,,,,,,,,True,False,5,0,-0.032280635802621305,-0.04215536064819859,True
1298893,0.19627,0.00112,39.8397,0.254651,35.724,-6.2568,0.0251347,10.784,10,0.8932445358602095,0.9136319831465473,0.8270899931347212,0.7208897864699115,-0.023785355167394107,0.1140780777428616,0.37155909618668487,,,,,,,,True,False,7,0,0.0319821036811021,0.05075717916069377,True
1334620,0.19635,0.00112,39.8927,0.29342,35.7529,-6.2642,0.0250085,10.351,10,0.7878414147672503,0.9755211375267396,0.8257201724003881,0.7151404756822338,-0.2627516118632849,0.19746490857564536,0.40429923642579496,,,,,,,,True,False,7,0,0.08399941483919093,0.10278358490194335,True
13070,0.19733,0.001,39.8018,0.14158,357.785,-0.7463,0.0224902,10.267,1,-0.8993184579267952,-0.768567837486784,-0.8124661127591892,-0.8348664470719025,-0.18305086861601583,0.06007132405697557,-0.011414127185200962,,,,,,,,True,False,7,0,-0.01890847458896161,-0.026741285352844257,True
18804,0.19741,0.001,39.6932,0.130873,25.2656,-0.4484,0.024714,10.3,1,1.4601379329020159,1.661268329638813,1.5336644744947496,1.4255601196672407,-0.24135647608415667,0.16406209947093897,0.4269945019593493,,,,,,,,True,False,6,0,-0.12848626671632957,-0.13647933527762005,True
1302058,0.19782,0.00112,39.492,0.189171,53.3964,-29.1906,0.00841747,9.664,10,0.19033538607696407,0.20147250528664765,0.10484111261327171,0.18621193566364977,-0.016705678814525393,0.1242403620086262,-0.22348140443131675,,,,,,,,True,False,6,0,-0.33469168990430376,-0.30773339964796503,True
15222,0.19817,0.001,39.7561,0.182544,2.8534,0.7027,0.0234458,11.5,1,0.3645354714900081,0.279555380454125,0.22122776603000197,0.12818916139996503,0.12747013655382472,0.07423514563070197,0.31578327083654534,,,,,,,,True,False,6,0,-0.07485700477140966,-0.08275868069906735,True
1316431,0.19828,0.0051,39.8879,0.174409,42.2394,-0.4084,0.0435636,7.0,10,-0.7961349792404812,-0.7969229326700297,-0.7869764571130902,-0.747946055026793,0.0011819301443227737,-0.012930418224021412,-0.27339927021304455,,,,,,,,True,False,6,0,0.05560391068136994,0.08002940060440106,True
13370,0.19861,0.00112,40.3246,0.238597,27.1515,0.3282,0.0348777,9.95,1,-1.8381660554673949,-1.7392319687288191,-1.621327802504304,-1.3859377986716679,-0.11872090408629088,-0.15327541609186968,-0.5339374535231174,,,,,,,,True,False,6,0,0.48829078705082907,0.48654376327164844,True
360145,0.19877,0.00141,39.8881,0.211487,163.669,59.019,0.00703405,9.911,15,-0.986142055128516,-0.9857147028725678,-0.9269299871560454,-0.876670506777458,-0.0006410283839225484,-0.07481691091193698,-0.20059725832895647,,,,,,,,True,False,6,0,0.04984725573664406,0.03599730657458297,True
19658,0.19878,0.00112,39.889,0.174502,8.9032,-0.2327,0.015431,8.996,1,0.6289144423689268,0.6489071521093077,0.6551094218106405,0.5647320121117295,-0.02665694632050808,-0.008813751680841087,0.3076129853232813,,,,,,,,True,False,8,0,0.050625833209657856,0.05028023280886149,True
18768,0.19908,0.0051,40.0216,0.217638,17.2167,1.1979,0.0204704,9.778,1,0.3988816996575504,0.37257308243517645,0.4459836628253112,0.5146376276412127,0.03157034066684877,-0.09256116657886554,-0.14653678194626185,,,,,,,,True,False,6,0,0.1795857890885486,0.1788770251189704,True
110460,0.19953,0.00141,39.8511,0.254227,53.8448,-27.8403,0.00926361,9.5517,15,-0.20174728532495378,-0.19299531010744117,-0.17495121646932535,-0.13790474990172655,-0.013127962826268935,-0.02374222847120505,-0.04181603259401917,,,,,,,,True,False,6,0,0.0036352497092480007,-0.01037537234371542,True
500504,0.19961,0.00141,39.6764,0.246154,212.459,53.4778,0.00745692,11.075,15,0.3591882795012595,0.36403474019796184,0.4117706335391687,0.47077424852343014,-0.006785044975383292,-0.06444345601062917,-0.08781992721128012,,,,,,,,True,False,7,0,-0.17203254145935176,-0.19289145490631246,True
560150,0.1997,0.00141,39.8965,0.17155,333.961,1.2276,0.0366617,11.458,15,0.08738957003120655,0.11986095125231229,0.19515777355021557,0.26577624004341344,-0.04870707183165861,-0.09788586898727426,-0.1170132581752249,,,,,,,,True,False,6,0,0.04697912331902643,0.02401557199249906,True
19101,0.20077,0.00112,39.6837,0.194976,7.9727,0.1383,0.019391,7.0,1,-1.0643753622607421,-1.0296157978791094,-0.9443016829836879,-0.7400667392994442,-0.040552825111904944,-0.11517405510881906,-0.58975204485195,,,,,,,,True,False,7,0,-0.17872524280599578,-0.1793562199842609,True
470232,0.20083,0.01005,39.9838,0.252956,129.546,45.2023,0.0225027,9.737,15,-1.365397401587928,-1.49573516594468,-1.6554225097576116,-1.681377447701787,0.19550664653512806,0.20323843758009508,0.0419679948382099,,,,,,,,True,False,6,0,0.12065303750927825,0.1056883425167141,True
370308,0.20087,0.01005,39.7672,0.316127,131.317,43.3857,0.0223301,11.239,15,1.3282018265400903,1.3343958512925103,1.3896848957013073,1.3509065120149168,-0.007226362211156578,-0.07464020995187592,0.1534789207198879,,,,,,,,True,False,7,0,-0.09642799788703371,-0.11835874471255824,True
590002,0.20128,0.01005,39.8575,0.216953,149.545,0.8783,0.0234717,11.269,15,-1.021079856754298,-1.042996171959695,-1.0927834306175894,-1.117973295436733,0.029221753607196144,0.07321655684984463,0.026860076969114077,,,,,,,,True,False,8,0,-0.011053496493062198,-0.03306651254312166,True
13152,0.20231,0.001,39.6184,0.198124,7.0521,0.118,0.0176969,9.387,1,-0.32954656083971634,-0.21011288652833546,-0.06513575565005102,0.06737174092490576,-0.15924489908184117,-0.2060201333533516,-0.27283191672084833,,,,,,,,True,False,8,0,-0.26248639270966834,-0.2629952848377542,True
19913,0.20249,0.00112,39.9949,0.159703,333.763,-0.3413,0.0690237,10.051,1,-2.0206708064006302,-1.996183955157395,-1.8660898174230756,-1.6783522173827303,-0.028567993117107893,-0.17148772701342074,-0.5006996275331976,,,,,,,,True,False,7,0,0.11186432107787425,0.10067808095178392,True
6780,0.20279,0.001,39.8373,0.184965,328.069,0.2671,0.0899026,11.272,1,-0.5074151747846994,-0.5182076075983629,-0.5783989785393747,-0.5808369137989992,0.016188649220495344,0.07824878222331533,0.051308623156022914,,,,,,,,True,False,6,0,-0.04931388988622132,-0.06200476465854711,True
14212,0.2032,0.001,39.9658,0.146626,330.47,1.045,0.0473579,10.497,1,0.6297435723637755,0.6525323139127661,0.6718509539531712,0.6201048412097424,-0.026044276055989246,-0.027904702280584948,0.13106801059203144,,,,,,,,True,False,8,0,0.07430381591957769,0.06467891826451833,True
15203,0.20329,0.00101,39.8822,0.166845,15.7347,0.1831,0.0304501,10.219,1,-1.5536633139124005,-1.5025365599523035,-1.478088584437675,-1.5376843575196608,-0.07157745554413597,-0.03345512438843845,0.013436026376632215,,,,,,,,True,False,7,0,-0.01036668485833303,-0.018773124564380718,True
16032,0.20331,0.00112,39.9277,0.173799,44.0692,-0.4108,0.056301,7.0,1,-0.3798195912403086,-0.350099457716152,-0.226888331886181,-0.09842798842949943,-0.04160818693381929,-0.17112656365273748,-0.26536986034402377,,,,,,,,True,False,7,0,0.03489548573929113,0.03160459521345737,True
7243,0.20334,0.001,39.9335,0.216127,328.079,0.4719,0.0863138,9.225,1,-0.5405418576346427,-0.5785180408814742,-0.5684787222329049,-0.5288981712588466,0.04430554712130352,-0.013738014992779157,-0.06262707936643053,,,,,,,,True,False,7,0,0.040338782294355724,0.034885024054679956,True
15901,0.20382,0.00102,39.9041,0.171481,31.9763,-0.5354,0.0274739,9.969,1,-0.39525591194175375,-0.5448790948283796,-0.5621255953605834,-0.59099378268916,0.179547819463951,0.0221740721128334,0.08797225878417647,,,,,,,,True,False,6,0,0.005238151445006167,0.004024681348912207,True
18965,0.20469,0.001,39.8809,0.160012,13.5091,1.069,0.0207677,10.63,1,0.5311686080257038,0.5247352412399711,0.4052048419627773,0.30917174058324026,0.00857782238097693,0.17577999893704965,0.17049798107043887,,,,,,,,True,False,8,0,-0.02826259954989041,-0.03597127862205843,True
110033,0.20483,0.00142,39.8427,0.202322,34.9031,-3.5292,0.0181881,10.063,15,-0.648455861447617,-0.7002984629799223,-0.705357806081685,-0.678619666173561,0.06912346870974051,0.007083080342467851,-0.05533593766296674,,,,,,,,True,False,8,0,-0.068116400208595,-0.08974865445526205,True
17801,0.20523,0.00112,40.1661,0.227714,316.093,-0.898,0.0563188,11.4,1,-0.5223522740852315,-0.43335161688894686,-0.4304799042694393,-0.3907386524559154,-0.3560026287851387,-0.0033503313894256426,-0.07427400815872442,,,,,,,,True,False,4,0,0.2505642209275223,0.24029355742265995,True
15872,0.20562,0.00101,39.8126,0.174944,36.7225,-0.3278,0.0272668,9.66,1,0.6730104342989188,0.4895735896586502,0.501028509975466,0.4904497997604055,0.22012421356832235,-0.014578989494129113,-0.03606905912003,,,,,,,,True,False,6,0,-0.10752897327440536,-0.10872751874155645,True
1327978,0.20691,0.00112,39.9225,0.279831,8.28,-44.1402,0.00615783,11.313,10,1.3083103126733855,1.3287474503187389,1.257793737192902,1.2087565461249292,-0.030655706468030175,0.09030472579651971,0.3032986863295304,,,,,,,,True,False,6,0,-0.012764543120333371,0.007378097512552119,True
15201,0.20748,0.00101,40.316,0.333666,337.519,0.0036,0.0615482,11.312,1,1.610691679409964,1.5565540206908945,1.413938227999844,1.309623280702464,0.07579272220669675,0.19515845315617453,0.3165638881672519,,,,,,,,True,False,7,0,0.3740754820004071,0.36342796260663185,True
